Latitude,Species,Habitat,Depth,TL(cm),d13C,C.N,Lipid.Extraction,ProvCode,ProvDescr,meanLH,sdLH,rangeLH
-40.8415,Pristiophorus cirratus,Shelf,30,75,-17.37276,2.572794148,No,TASM,Westerlies - Tasman Sea Province,-19.24558209,0.438245519,2.087032933
-40.8415,Pristiophorus cirratus,Shelf,30,74,-17.60892,2.567244992,No,TASM,Westerlies - Tasman Sea Province,-19.24558209,0.438245519,2.087032933
-40.8415,Pristiophorus nudipinnis,Shelf,30,93.2,-17.14233,2.563707081,No,TASM,Westerlies - Tasman Sea Province,-19.24558209,0.438245519,2.087032933
-40.8415,Pristiophorus cirratus,Shelf,30,49.1,-17.50044,2.559087508,No,TASM,Westerlies - Tasman Sea Province,-19.24558209,0.438245519,2.087032933
-40.8415,Pristiophorus nudipinnis,Shelf,30,64.6,-16.53112,2.557383427,No,TASM,Westerlies - Tasman Sea Province,-19.24558209,0.438245519,2.087032933
-40.8415,Pristiophorus cirratus,Shelf,30,74.4,-17.0876,2.550846302,No,TASM,Westerlies - Tasman Sea Province,-19.24558209,0.438245519,2.087032933
-40.8415,Pristiophorus nudipinnis,Shelf,30,66.7,-16.31879,2.543316826,No,TASM,Westerlies - Tasman Sea Province,-19.24558209,0.438245519,2.087032933
-40.8415,Pristiophorus cirratus,Shelf,30,84.3,-17.05014,2.530585888,No,TASM,Westerlies - Tasman Sea Province,-19.24558209,0.438245519,2.087032933
-40.8415,Pristiophorus nudipinnis,Shelf,30,57,-16.70167,2.514967048,No,TASM,Westerlies - Tasman Sea Province,-19.24558209,0.438245519,2.087032933
-40.8415,Pristiophorus nudipinnis,Shelf,30,65.9,-16.88667,2.514764433,No,TASM,Westerlies - Tasman Sea Province,-19.24558209,0.438245519,2.087032933
-40.8415,Pristiophorus nudipinnis,Shelf,30,100.2,-17.14018,2.50681721,No,TASM,Westerlies - Tasman Sea Province,-19.24558209,0.438245519,2.087032933
-40.8415,Pristiophorus cirratus,Shelf,30,53.5,-17.63176,2.491252805,No,TASM,Westerlies - Tasman Sea Province,-19.24558209,0.438245519,2.087032933
-40.8415,Pristiophorus cirratus,Shelf,30,79.3,-17.40847,2.45190939,No,TASM,Westerlies - Tasman Sea Province,-19.24558209,0.438245519,2.087032933
-40.8415,Pristiophorus nudipinnis,Shelf,30,63.9,-16.91515,2.451097444,No,TASM,Westerlies - Tasman Sea Province,-19.24558209,0.438245519,2.087032933
-40.8415,Pristiophorus nudipinnis,Shelf,30,62.4,-16.87651,2.427440383,No,TASM,Westerlies - Tasman Sea Province,-19.24558209,0.438245519,2.087032933
-40.8415,Pristiophorus nudipinnis,Shelf,30,64.2,-16.97005,2.426523133,No,TASM,Westerlies - Tasman Sea Province,-19.24558209,0.438245519,2.087032933
-41.338,Notorynchus cepedianus,Shelf,200,107,-17.554,NA,No,TASM,Westerlies - Tasman Sea Province,-19.24558209,0.438245519,2.087032933
-41.338,Squalus megalops,Slope,200,NA,-17.03,NA,No,TASM,Westerlies - Tasman Sea Province,-19.24558209,0.438245519,2.087032933
-41.338,Notorynchus cepedianus,Shelf,200,202,-17.5,3.461,No,TASM,Westerlies - Tasman Sea Province,-19.24558209,0.438245519,2.087032933
-41.338,Squalus megalops,Slope,200,NA,-18.022,3.395,No,TASM,Westerlies - Tasman Sea Province,-19.24558209,0.438245519,2.087032933
-41.883,Squalus acanthias,Shelf,200,58,-18.683,3.561,No,TASM,Westerlies - Tasman Sea Province,-19.24558209,0.438245519,2.087032933
-41.883,Galeorhinus galeus,Shelf,200,NA,-17.723,3.413,No,TASM,Westerlies - Tasman Sea Province,-19.24558209,0.438245519,2.087032933
-41.883,Galeorhinus galeus,Shelf,200,NA,-17.597,3.382,No,TASM,Westerlies - Tasman Sea Province,-19.24558209,0.438245519,2.087032933
-41.883,Mustelus antarcticus,Shelf,200,NA,-17.161,3.317,No,TASM,Westerlies - Tasman Sea Province,-19.24558209,0.438245519,2.087032933
-41.883,Mustelus antarcticus,Shelf,200,NA,-16.771,3.254,No,TASM,Westerlies - Tasman Sea Province,-19.24558209,0.438245519,2.087032933
-41.883,Notorynchus cepedianus,Shelf,200,154,-17.571,3.243,No,TASM,Westerlies - Tasman Sea Province,-19.24558209,0.438245519,2.087032933
-41.883,Asymbolus rubiginosus,Shelf,200,43,-17.136,3.23,No,TASM,Westerlies - Tasman Sea Province,-19.24558209,0.438245519,2.087032933
-41.883,Mustelus antarcticus,Shelf,200,NA,-16.97,3.211,No,TASM,Westerlies - Tasman Sea Province,-19.24558209,0.438245519,2.087032933
-41.883,Notorynchus cepedianus,Shelf,200,210,-17.221,3.203,No,TASM,Westerlies - Tasman Sea Province,-19.24558209,0.438245519,2.087032933
-41.883,Asymbolus rubiginosus,Shelf,200,51,-17.565,3.194,No,TASM,Westerlies - Tasman Sea Province,-19.24558209,0.438245519,2.087032933
-41.883,Galeorhinus galeus,Shelf,200,NA,-17.752,3.171,No,TASM,Westerlies - Tasman Sea Province,-19.24558209,0.438245519,2.087032933
-41.883,Notorynchus cepedianus,Shelf,200,120,-16.903,3.104,No,TASM,Westerlies - Tasman Sea Province,-19.24558209,0.438245519,2.087032933
-42.5,Centroscymnus crepidater,Slope,1000,89.9,-18.433,3.09,No,TASM,Westerlies - Tasman Sea Province,-19.24558209,0.438245519,2.087032933
-42.5,Centroscymnus crepidater,Slope,1000,34.6,-18.686,3.082,No,TASM,Westerlies - Tasman Sea Province,-19.24558209,0.438245519,2.087032933
-42.5,Centroscymnus crepidater,Slope,1000,71.6,-17.62,3.037,No,TASM,Westerlies - Tasman Sea Province,-19.24558209,0.438245519,2.087032933
-42.5,Centroscymnus crepidater,Slope,1000,69.2,-18.384,3.009,No,TASM,Westerlies - Tasman Sea Province,-19.24558209,0.438245519,2.087032933
-42.5,Etmopterus baxteri,Slope,1000,88.7,-18.744,3.006,No,TASM,Westerlies - Tasman Sea Province,-19.24558209,0.438245519,2.087032933
-42.5,Etmopterus baxteri,Slope,1000,55.3,-18.316,2.994,No,TASM,Westerlies - Tasman Sea Province,-19.24558209,0.438245519,2.087032933
-42.5,Centroscymnus crepidater,Slope,1000,46.4,-17.853,2.99,No,TASM,Westerlies - Tasman Sea Province,-19.24558209,0.438245519,2.087032933
-42.5,Etmopterus baxteri,Slope,1000,71.2,-18.488,2.984,No,TASM,Westerlies - Tasman Sea Province,-19.24558209,0.438245519,2.087032933
-42.5,Etmopterus baxteri,Slope,1000,56.3,-18.147,2.982,No,TASM,Westerlies - Tasman Sea Province,-19.24558209,0.438245519,2.087032933
-42.5,Etmopterus baxteri,Slope,1000,82.5,-18.221,2.977,No,TASM,Westerlies - Tasman Sea Province,-19.24558209,0.438245519,2.087032933
-42.5,Centroscymnus crepidater,Slope,1000,42.3,-18.224,2.961,No,TASM,Westerlies - Tasman Sea Province,-19.24558209,0.438245519,2.087032933
-42.5,Etmopterus baxteri,Slope,1000,52.3,-18.515,2.956,No,TASM,Westerlies - Tasman Sea Province,-19.24558209,0.438245519,2.087032933
-42.5,Apristurus sinensis,Slope,1000,67.3,-18.648,2.954,No,TASM,Westerlies - Tasman Sea Province,-19.24558209,0.438245519,2.087032933
-42.5,Etmopterus baxteri,Slope,1000,57.1,-18.508,2.925,No,TASM,Westerlies - Tasman Sea Province,-19.24558209,0.438245519,2.087032933
-42.5,Etmopterus baxteri,Slope,1000,63.1,-18.106,2.922,No,TASM,Westerlies - Tasman Sea Province,-19.24558209,0.438245519,2.087032933
-42.5,Etmopterus baxteri,Slope,1000,64.6,-18.456,2.912,No,TASM,Westerlies - Tasman Sea Province,-19.24558209,0.438245519,2.087032933
-42.5,Dalatias licha,Slope,1000,116.6,-18.331,2.91,No,TASM,Westerlies - Tasman Sea Province,-19.24558209,0.438245519,2.087032933
-42.5,Etmopterus baxteri,Slope,1000,67.8,-18.536,2.906,No,TASM,Westerlies - Tasman Sea Province,-19.24558209,0.438245519,2.087032933
-42.5,Etmopterus baxteri,Slope,1000,70.4,-18.315,2.896,No,TASM,Westerlies - Tasman Sea Province,-19.24558209,0.438245519,2.087032933
-42.5,Centroscymnus crepidater,Slope,1000,63.2,-18.313,2.885,No,TASM,Westerlies - Tasman Sea Province,-19.24558209,0.438245519,2.087032933
-42.5,Etmopterus baxteri,Slope,1000,57.5,-18.333,2.885,No,TASM,Westerlies - Tasman Sea Province,-19.24558209,0.438245519,2.087032933
-42.5,Etmopterus baxteri,Slope,1000,73.6,-18.441,2.881,No,TASM,Westerlies - Tasman Sea Province,-19.24558209,0.438245519,2.087032933
-42.5,Etmopterus baxteri,Slope,1000,67,-18.213,2.87,No,TASM,Westerlies - Tasman Sea Province,-19.24558209,0.438245519,2.087032933
-42.5,Centroscymnus plunketi,Slope,1000,112.1,-17.774,2.865,No,TASM,Westerlies - Tasman Sea Province,-19.24558209,0.438245519,2.087032933
-42.5,Etmopterus baxteri,Slope,1000,71.1,-18.264,2.863,No,TASM,Westerlies - Tasman Sea Province,-19.24558209,0.438245519,2.087032933
-42.5,Etmopterus baxteri,Slope,1000,54.9,-18.304,2.855,No,TASM,Westerlies - Tasman Sea Province,-19.24558209,0.438245519,2.087032933
-42.5,Etmopterus baxteri,Slope,1000,71.1,-18.108,2.854,No,TASM,Westerlies - Tasman Sea Province,-19.24558209,0.438245519,2.087032933
-42.5,Centroscymnus plunketi,Slope,1000,125.7,-17.668,2.851,No,TASM,Westerlies - Tasman Sea Province,-19.24558209,0.438245519,2.087032933
-42.5,Etmopterus baxteri,Slope,1000,71.6,-18.256,2.821,No,TASM,Westerlies - Tasman Sea Province,-19.24558209,0.438245519,2.087032933
-42.5,Dalatias licha,Slope,1000,111.9,-18.528,2.794,No,TASM,Westerlies - Tasman Sea Province,-19.24558209,0.438245519,2.087032933
-42.5,Etmopterus baxteri,Slope,1000,83.1,-18.458,2.789,No,TASM,Westerlies - Tasman Sea Province,-19.24558209,0.438245519,2.087032933
-42.6,Centrophorus zeehaani,Slope,400,86.9,-18.007,2.938,No,SSTC,Westerlies - S. Subtropical Convergence Province,-20.46398589,1.024415395,6.875039987
-42.6,Notorynchus cepedianus,Shelf,200,158,-18.412,2.747,No,SSTC,Westerlies - S. Subtropical Convergence Province,-20.46398589,1.024415395,6.875039987
-42.922,Cephaloscyllium laticeps,Shelf,25,75,-16.788,NA,No,SSTC,Westerlies - S. Subtropical Convergence Province,-20.46398589,1.024415395,6.875039987
-42.922,Cephaloscyllium laticeps,Shelf,25,76,-17.018,NA,No,SSTC,Westerlies - S. Subtropical Convergence Province,-20.46398589,1.024415395,6.875039987
-42.922,Cephaloscyllium laticeps,Shelf,25,76,-17.847,NA,No,SSTC,Westerlies - S. Subtropical Convergence Province,-20.46398589,1.024415395,6.875039987
-42.922,Galeorhinus galeus,Shelf,25,90,-17.129,NA,No,SSTC,Westerlies - S. Subtropical Convergence Province,-20.46398589,1.024415395,6.875039987
-42.922,Heterodontus portusjacksoni,Shelf,25,62,-17.527,NA,No,SSTC,Westerlies - S. Subtropical Convergence Province,-20.46398589,1.024415395,6.875039987
-42.922,Heterodontus portusjacksoni,Shelf,25,63,-18.069,NA,No,SSTC,Westerlies - S. Subtropical Convergence Province,-20.46398589,1.024415395,6.875039987
-42.922,Heterodontus portusjacksoni,Shelf,25,75,-18.425,NA,No,SSTC,Westerlies - S. Subtropical Convergence Province,-20.46398589,1.024415395,6.875039987
-42.922,Mustelus antarcticus,Shelf,25,130,-16.695,NA,No,SSTC,Westerlies - S. Subtropical Convergence Province,-20.46398589,1.024415395,6.875039987
-42.922,Mustelus antarcticus,Shelf,25,130,-16.34,NA,No,SSTC,Westerlies - S. Subtropical Convergence Province,-20.46398589,1.024415395,6.875039987
-42.922,Mustelus antarcticus,Shelf,25,130,-17.703,NA,No,SSTC,Westerlies - S. Subtropical Convergence Province,-20.46398589,1.024415395,6.875039987
-42.922,Notorynchus cepedianus,Shelf,25,118,-17.767,NA,No,SSTC,Westerlies - S. Subtropical Convergence Province,-20.46398589,1.024415395,6.875039987
-42.922,Notorynchus cepedianus,Shelf,25,152,-17.065,NA,No,SSTC,Westerlies - S. Subtropical Convergence Province,-20.46398589,1.024415395,6.875039987
-42.922,Notorynchus cepedianus,Shelf,25,165,-17.032,NA,No,SSTC,Westerlies - S. Subtropical Convergence Province,-20.46398589,1.024415395,6.875039987
-42.922,Pristiophorus nudipinnis,Shelf,25,102,-17.622,NA,No,SSTC,Westerlies - S. Subtropical Convergence Province,-20.46398589,1.024415395,6.875039987
-42.922,Squalus acanthias,Shelf,25,60,-19.065,NA,No,SSTC,Westerlies - S. Subtropical Convergence Province,-20.46398589,1.024415395,6.875039987
-42.922,Squalus acanthias,Shelf,25,90,-17.865,NA,No,SSTC,Westerlies - S. Subtropical Convergence Province,-20.46398589,1.024415395,6.875039987
-42.922,Notorynchus cepedianus,Shelf,25,162,-17.636,2.921,No,SSTC,Westerlies - S. Subtropical Convergence Province,-20.46398589,1.024415395,6.875039987
-42.922,Notorynchus cepedianus,Shelf,25,164,-16.152,2.751,No,SSTC,Westerlies - S. Subtropical Convergence Province,-20.46398589,1.024415395,6.875039987
-42.948,Notorynchus cepedianus,Shelf,18,182,-16.724,NA,No,SSTC,Westerlies - S. Subtropical Convergence Province,-20.46398589,1.024415395,6.875039987
-42.948,Notorynchus cepedianus,Shelf,18,207,-15.827,NA,No,SSTC,Westerlies - S. Subtropical Convergence Province,-20.46398589,1.024415395,6.875039987
-42.948,Notorynchus cepedianus,Shelf,18,212,-17.674,NA,No,SSTC,Westerlies - S. Subtropical Convergence Province,-20.46398589,1.024415395,6.875039987
-42.948,Notorynchus cepedianus,Shelf,18,216,-16.476,NA,No,SSTC,Westerlies - S. Subtropical Convergence Province,-20.46398589,1.024415395,6.875039987
-42.948,Notorynchus cepedianus,Shelf,18,220,-16.911,NA,No,SSTC,Westerlies - S. Subtropical Convergence Province,-20.46398589,1.024415395,6.875039987
-42.948,Notorynchus cepedianus,Shelf,18,262,-16.901,NA,No,SSTC,Westerlies - S. Subtropical Convergence Province,-20.46398589,1.024415395,6.875039987
-42.948,Notorynchus cepedianus,Shelf,18,263,-15.502,NA,No,SSTC,Westerlies - S. Subtropical Convergence Province,-20.46398589,1.024415395,6.875039987
-42.948,Notorynchus cepedianus,Shelf,18,264,-16.97,NA,No,SSTC,Westerlies - S. Subtropical Convergence Province,-20.46398589,1.024415395,6.875039987
-42.948,Squalus acanthias,Shelf,18,71,-18.622,3.746,No,SSTC,Westerlies - S. Subtropical Convergence Province,-20.46398589,1.024415395,6.875039987
-42.948,Mustelus antarcticus,Shelf,15,83,-18.509,3.505,No,SSTC,Westerlies - S. Subtropical Convergence Province,-20.46398589,1.024415395,6.875039987
-42.948,Notorynchus cepedianus,Shelf,18,187,-16.791,3.494,No,SSTC,Westerlies - S. Subtropical Convergence Province,-20.46398589,1.024415395,6.875039987
-42.948,Squalus acanthias,Shelf,18,64,-18.253,3.459,No,SSTC,Westerlies - S. Subtropical Convergence Province,-20.46398589,1.024415395,6.875039987
-42.948,Notorynchus cepedianus,Shelf,18,228,-16.767,3.445,No,SSTC,Westerlies - S. Subtropical Convergence Province,-20.46398589,1.024415395,6.875039987
-42.948,Mustelus antarcticus,Shelf,15,107,-16.873,3.327,No,SSTC,Westerlies - S. Subtropical Convergence Province,-20.46398589,1.024415395,6.875039987
-42.948,Squalus acanthias,Shelf,18,71,-16.871,3.325,No,SSTC,Westerlies - S. Subtropical Convergence Province,-20.46398589,1.024415395,6.875039987
-42.948,Mustelus antarcticus,Shelf,15,122,-17.404,3.301,No,SSTC,Westerlies - S. Subtropical Convergence Province,-20.46398589,1.024415395,6.875039987
-42.948,Notorynchus cepedianus,Shelf,18,199,-17.447,3.208,No,SSTC,Westerlies - S. Subtropical Convergence Province,-20.46398589,1.024415395,6.875039987
-42.948,Mustelus antarcticus,Shelf,15,106,-17.515,3.18,No,SSTC,Westerlies - S. Subtropical Convergence Province,-20.46398589,1.024415395,6.875039987
-42.948,Notorynchus cepedianus,Shelf,18,236,-16.644,3.176,No,SSTC,Westerlies - S. Subtropical Convergence Province,-20.46398589,1.024415395,6.875039987
-42.948,Mustelus antarcticus,Shelf,15,121,-16.975,3.164,No,SSTC,Westerlies - S. Subtropical Convergence Province,-20.46398589,1.024415395,6.875039987
-42.948,Mustelus antarcticus,Shelf,15,101,-16.484,3.144,No,SSTC,Westerlies - S. Subtropical Convergence Province,-20.46398589,1.024415395,6.875039987
-42.948,Notorynchus cepedianus,Shelf,18,228,-16.956,3.135,No,SSTC,Westerlies - S. Subtropical Convergence Province,-20.46398589,1.024415395,6.875039987
-42.948,Notorynchus cepedianus,Shelf,18,207,-15.868,3.134,No,SSTC,Westerlies - S. Subtropical Convergence Province,-20.46398589,1.024415395,6.875039987
-42.948,Notorynchus cepedianus,Shelf,18,211,-16.553,3.117,No,SSTC,Westerlies - S. Subtropical Convergence Province,-20.46398589,1.024415395,6.875039987
-42.948,Notorynchus cepedianus,Shelf,18,270,-16.885,3.09,No,SSTC,Westerlies - S. Subtropical Convergence Province,-20.46398589,1.024415395,6.875039987
-42.948,Notorynchus cepedianus,Shelf,18,248,-17.1,3.085,No,SSTC,Westerlies - S. Subtropical Convergence Province,-20.46398589,1.024415395,6.875039987
-42.948,Notorynchus cepedianus,Shelf,18,236,-17.554,3.073,No,SSTC,Westerlies - S. Subtropical Convergence Province,-20.46398589,1.024415395,6.875039987
-42.948,Squalus acanthias,Shelf,18,NA,-17.888,3.07,No,SSTC,Westerlies - S. Subtropical Convergence Province,-20.46398589,1.024415395,6.875039987
-42.948,Notorynchus cepedianus,Shelf,18,174,-17.984,3.067,No,SSTC,Westerlies - S. Subtropical Convergence Province,-20.46398589,1.024415395,6.875039987
-42.948,Notorynchus cepedianus,Shelf,18,262,-18.972,3.065,No,SSTC,Westerlies - S. Subtropical Convergence Province,-20.46398589,1.024415395,6.875039987
-42.948,Notorynchus cepedianus,Shelf,18,213,-14.348,3.046,No,SSTC,Westerlies - S. Subtropical Convergence Province,-20.46398589,1.024415395,6.875039987
-42.948,Notorynchus cepedianus,Shelf,18,197,-15.437,3.043,No,SSTC,Westerlies - S. Subtropical Convergence Province,-20.46398589,1.024415395,6.875039987
-42.948,Notorynchus cepedianus,Shelf,18,224,-17.066,3.04,No,SSTC,Westerlies - S. Subtropical Convergence Province,-20.46398589,1.024415395,6.875039987
-42.948,Notorynchus cepedianus,Shelf,18,229,-18.061,3.04,No,SSTC,Westerlies - S. Subtropical Convergence Province,-20.46398589,1.024415395,6.875039987
-42.948,Notorynchus cepedianus,Shelf,18,247,-15.905,3.039,No,SSTC,Westerlies - S. Subtropical Convergence Province,-20.46398589,1.024415395,6.875039987
-42.948,Notorynchus cepedianus,Shelf,18,222,-17.068,3.004,No,SSTC,Westerlies - S. Subtropical Convergence Province,-20.46398589,1.024415395,6.875039987
-42.948,Notorynchus cepedianus,Shelf,18,191,-16.578,3.001,No,SSTC,Westerlies - S. Subtropical Convergence Province,-20.46398589,1.024415395,6.875039987
-42.948,Notorynchus cepedianus,Shelf,18,191,-16.419,2.96,No,SSTC,Westerlies - S. Subtropical Convergence Province,-20.46398589,1.024415395,6.875039987
-42.948,Notorynchus cepedianus,Shelf,18,155,-16.817,2.936,No,SSTC,Westerlies - S. Subtropical Convergence Province,-20.46398589,1.024415395,6.875039987
-42.948,Squalus acanthias,Shelf,18,NA,-17.994,2.896,No,SSTC,Westerlies - S. Subtropical Convergence Province,-20.46398589,1.024415395,6.875039987
-42.948,Notorynchus cepedianus,Shelf,18,229,-17.114,2.883,No,SSTC,Westerlies - S. Subtropical Convergence Province,-20.46398589,1.024415395,6.875039987
-42.948,Mustelus antarcticus,Shelf,15,130,-13.728,2.874,No,SSTC,Westerlies - S. Subtropical Convergence Province,-20.46398589,1.024415395,6.875039987
-42.948,Squalus acanthias,Shelf,18,NA,-18.982,2.873,No,SSTC,Westerlies - S. Subtropical Convergence Province,-20.46398589,1.024415395,6.875039987
-42.948,Mustelus antarcticus,Shelf,15,94,-17.715,2.867,No,SSTC,Westerlies - S. Subtropical Convergence Province,-20.46398589,1.024415395,6.875039987
-42.948,Mustelus antarcticus,Shelf,15,NA,-17.263,2.864,No,SSTC,Westerlies - S. Subtropical Convergence Province,-20.46398589,1.024415395,6.875039987
-42.948,Squalus acanthias,Shelf,18,84,-17.72,2.862,No,SSTC,Westerlies - S. Subtropical Convergence Province,-20.46398589,1.024415395,6.875039987
-42.948,Squalus acanthias,Shelf,18,NA,-17.424,2.859,No,SSTC,Westerlies - S. Subtropical Convergence Province,-20.46398589,1.024415395,6.875039987
-42.948,Mustelus antarcticus,Shelf,15,NA,-18.435,2.843,No,SSTC,Westerlies - S. Subtropical Convergence Province,-20.46398589,1.024415395,6.875039987
-42.948,Mustelus antarcticus,Shelf,15,91,-16.376,2.842,No,SSTC,Westerlies - S. Subtropical Convergence Province,-20.46398589,1.024415395,6.875039987
-42.948,Notorynchus cepedianus,Shelf,18,211,-17.643,2.816,No,SSTC,Westerlies - S. Subtropical Convergence Province,-20.46398589,1.024415395,6.875039987
-42.948,Notorynchus cepedianus,Shelf,18,245,-16.479,2.814,No,SSTC,Westerlies - S. Subtropical Convergence Province,-20.46398589,1.024415395,6.875039987
-42.948,Notorynchus cepedianus,Shelf,18,197,-15.947,2.812,No,SSTC,Westerlies - S. Subtropical Convergence Province,-20.46398589,1.024415395,6.875039987
-42.948,Squalus acanthias,Shelf,18,NA,-17.404,2.787,No,SSTC,Westerlies - S. Subtropical Convergence Province,-20.46398589,1.024415395,6.875039987
-42.948,Notorynchus cepedianus,Shelf,18,220,-17.654,2.784,No,SSTC,Westerlies - S. Subtropical Convergence Province,-20.46398589,1.024415395,6.875039987
-42.948,Mustelus antarcticus,Shelf,15,117,-14.802,2.766,No,SSTC,Westerlies - S. Subtropical Convergence Province,-20.46398589,1.024415395,6.875039987
-42.948,Notorynchus cepedianus,Shelf,18,196,-16.155,2.765,No,SSTC,Westerlies - S. Subtropical Convergence Province,-20.46398589,1.024415395,6.875039987
-42.948,Notorynchus cepedianus,Shelf,18,231,-17.141,2.765,No,SSTC,Westerlies - S. Subtropical Convergence Province,-20.46398589,1.024415395,6.875039987
-42.948,Mustelus antarcticus,Shelf,15,106,-17.444,2.764,No,SSTC,Westerlies - S. Subtropical Convergence Province,-20.46398589,1.024415395,6.875039987
-42.948,Notorynchus cepedianus,Shelf,18,207,-15.327,2.764,No,SSTC,Westerlies - S. Subtropical Convergence Province,-20.46398589,1.024415395,6.875039987
-42.948,Mustelus antarcticus,Shelf,15,120,-16.777,2.755,No,SSTC,Westerlies - S. Subtropical Convergence Province,-20.46398589,1.024415395,6.875039987
-42.948,Mustelus antarcticus,Shelf,15,91,-15.577,2.74,No,SSTC,Westerlies - S. Subtropical Convergence Province,-20.46398589,1.024415395,6.875039987
-42.948,Mustelus antarcticus,Shelf,15,112,-14.501,2.737,No,SSTC,Westerlies - S. Subtropical Convergence Province,-20.46398589,1.024415395,6.875039987
